,レースID,レース日,レースタイトル,レースカテゴリ,レースクラス,レースルール,レース重量,レースコース,着順,枠,馬名ID,馬番,馬名,性齢,負担重量,騎手名,馬体重,馬体重(増減),調教師名,単勝人気
1309,81,2021-11-21,マイルチャンピオンシップ,3歳以上,オープン,国際指定,定量,1600メートル芝右 外,13,5,303.0,9,グレナディアガーズ,3,56.0,池添 謙一,466,6,中内田 充正,4
1310,81,2021-11-21,マイルチャンピオンシップ,3歳以上,オープン,国際指定,定量,1600メートル芝右 外,14,1,56.0,2,クリノガウディー,5,57.0,岩田 望来,494,4,藤沢 則雄,14
1311,81,2021-11-21,マイルチャンピオンシップ,3歳以上,オープン,国際指定,定量,1600メートル芝右 外,15,7,631.0,14,リプレーザ,3,56.0,幸 英明,490,2,大根田 裕之,13
1312,81,2021-11-21,マイルチャンピオンシップ,3歳以上,オープン,国際指定,定量,1600メートル芝右 外,16,8,,15,,5,57.0,藤岡 康太,482,6,村山 明,15
1313,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,1,3,78.0,6,グランアレグリア,5,55.0,C.ルメール,498,2,藤沢 和雄,1
1314,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,2,4,119.0,8,ランブリングアレー,5,55.0,吉田 隼人,466,-8,友道 康夫,10
1315,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,3,1,4.0,1,マジックキャッスル,4,55.0,戸崎 圭太,434,4,国枝 栄,5
1316,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,4,7,557.0,14,ディアンドル,5,55.0,団野 大成,496,-6,奥村 豊,14
1317,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,5,1,202.0,2,シゲルピンクダイヤ,5,55.0,和田 竜二,476,4,渡辺 薫彦,13
1318,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,6,8,46.0,18,レシステンシア,4,55.0,武 豊,504,-2,松下 武士,2
1319,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,7,6,195.0,11,ダノンファンタジー,5,55.0,藤岡 佑介,472,2,中内田 充正,9
1320,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,8,3,10.0,5,デゼル,4,55.0,川田 将雅,478,2,友道 康夫,4
1321,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,9,4,9.0,7,マルターズディオサ,4,55.0,田辺 裕信,450,-2,手塚 貴久,7
1322,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,10,2,572.0,3,クリスティ,4,55.0,斎藤 新,488,2,杉山 晴紀,15
1323,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,11,6,160.0,12,サウンドキアラ,6,55.0,松山 弘平,458,-4,安達 昭夫,6
1324,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,12,5,632.0,10,レッドベルディエス,5,55.0,石橋 脩,476,12,鹿戸 雄一,17
1325,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,13,8,3.0,16,リアアメリア,4,55.0,福永 祐一,486,-6,中内田 充正,8
1326,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,14,5,121.0,9,テルツェット,4,55.0,M.デムーロ,426,8,和田 正一郎,3
1327,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,15,8,15.0,17,スマイルカナ,4,55.0,柴田 大知,432,6,高橋 祥泰,12
1328,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,16,7,633.0,15,アフランシール,5,55.0,大野 拓弥,506,8,尾関 知人,18
1329,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,17,7,178.0,13,プールヴィル,5,55.0,三浦 皇成,442,-14,庄野 靖志,11
1330,82,2021-05-16,ヴィクトリアマイル,4歳以上,オープン,国際牝指定,定量,1600メートル芝左,18,2,180.0,4,イベリス,5,55.0,酒井 学,482,0,角田 晃一,16
1331,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,1,2,375.0,4,ピクシーナイト,3,55.0,福永 祐一,538,2,音無 秀孝,3
1332,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,2,6,46.0,12,レシステンシア,4,55.0,C.ルメール,506,-2,松下 武士,2
1333,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,3,1,,1,,6,57.0,吉田 隼人,500,6,野中 賢二,10
1334,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,4,3,284.0,6,メイケイエール,3,53.0,池添 謙一,470,-8,武 英智,7
1335,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,5,8,221.0,16,モズスーパーフレア,6,55.0,松若 風馬,504,0,音無 秀孝,5
1336,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,6,7,212.0,14,ダノンスマッシュ,6,57.0,川田 将雅,470,1,安田 隆行,1
1337,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,7,4,493.0,8,ビアンフェ,4,57.0,藤岡 佑介,564,4,中竹 和也,9
1338,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,8,5,56.0,9,クリノガウディー,5,57.0,岩田 康誠,488,0,藤沢 則雄,6
1339,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,9,1,435.0,2,ミッキーブリランテ,5,57.0,和田 竜二,468,-4,矢作 芳人,13
1340,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,10,2,409.0,3,ラヴィングアンサー,7,57.0,岩田 望来,504,6,石坂 公一,15
1341,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,11,6,634.0,11,ジャンダルム,6,57.0,浜中 俊,506,-2,池江 泰寿,4
1342,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,12,4,407.0,7,タイセイビジョン,4,57.0,三浦 皇成,474,4,西村 真幸,11
1343,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,13,5,403.0,10,エイティーンガール,5,55.0,横山 和生,452,-10,飯田 祐史,14
1344,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,14,7,317.0,13,アウィルアウェイ,5,55.0,戸崎 圭太,494,-8,高野 友和,12
1345,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,15,3,,5,,5,57.0,鮫島 克駿,526,6,西村 真幸,8
1346,83,2021-10-03,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,16,8,635.0,15,ロードアクア,5,57.0,田中 健,464,-10,浅見 秀一,16
1347,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,1,3,325.0,5,ワールドプレミア,3,57.0,武 豊,484,12,友道 康夫,3
1348,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,2,7,233.0,14,サトノルークス,3,57.0,福永 祐一,470,8,池江 泰寿,8
1349,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,3,7,225.0,13,ヴェロックス,3,57.0,川田 将雅,490,0,中内田 充正,1
1350,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,4,3,100.0,6,ディバインフォース,3,57.0,横山 典弘,448,2,寺島 良,16
1351,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,5,4,98.0,8,メロディーレーン,3,55.0,坂井 瑠星,340,2,森田 直行,12
1352,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,6,6,27.0,12,レッドジェニアル,3,57.0,酒井 学,486,-2,高橋 義忠,7
1353,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,7,8,104.0,17,タガノディアマンテ,3,57.0,田辺 裕信,470,-4,鮫島 一歩,11
1354,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,8,5,636.0,10,カウディーリョ,3,57.0,M.デムーロ,434,-14,堀 宣行,13
1355,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,9,1,226.0,2,ニシノデイジー,3,57.0,C.ルメール,492,4,高木 登,2
1356,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,10,4,637.0,7,ヒシゲッコウ,3,57.0,C.スミヨン,484,-2,堀 宣行,4
1357,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,11,7,638.0,15,ホウオウサーベル,3,57.0,蛯名 正義,486,-2,奥村 武,5
1358,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,12,8,22.0,18,メイショウテンゲン,3,57.0,池添 謙一,456,10,池添 兼雄,15
1359,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,13,1,639.0,1,ザダル,3,57.0,石橋 脩,480,-12,大竹 正博,6
1360,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,14,8,229.0,16,ナイママ,3,57.0,柴田 大知,474,2,武藤 善則,18
1361,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,15,2,521.0,4,ユニコーンライオン,3,57.0,岩田 康誠,526,10,矢作 芳人,10
1362,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,16,6,640.0,11,シフルマン,3,57.0,松山 弘平,494,-8,中尾 秀正,14
1363,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,17,5,641.0,9,ヴァンケドミンゴ,3,57.0,藤岡 佑介,462,6,藤岡 健一,17
1364,84,2019-10-20,菊花賞,3歳,オープン,国際牡牝指定,馬齢,3000メートル芝右 外,18,2,642.0,3,カリボール,3,57.0,藤井 勘一郎,490,0,須貝 尚介,9
1365,85,2021-04-04,大阪杯,4歳以上,オープン,国際指定,定量,2000メートル芝右,1,6,117.0,8,レイパパレ,4,55.0,川田 将雅,422,-2,高野 友和,4
1366,85,2021-04-04,大阪杯,4歳以上,オープン,国際指定,定量,2000メートル芝右,2,1,20.0,1,モズベッロ,5,57.0,池添 謙一,486,2,森田 直行,6
1367,85,2021-04-04,大阪杯,4歳以上,オープン,国際指定,定量,2000メートル芝右,3,5,143.0,7,コントレイル,4,57.0,福永 祐一,472,16,矢作 芳人,1
1368,85,2021-04-04,大阪杯,4歳以上,オープン,国際指定,定量,2000メートル芝右,4,8,78.0,12,グランアレグリア,5,55.0,C.ルメール,496,-6,藤沢 和雄,2
1369,85,2021-04-04,大阪杯,4歳以上,オープン,国際指定,定量,2000メートル芝右,5,2,38.0,2,サリオス,4,57.0,松山 弘平,538,0,堀 宣行,3
1370,85,2021-04-04,大阪杯,4歳以上,オープン,国際指定,定量,2000メートル芝右,6,7,29.0,10,カデナ,7,57.0,鮫島 克駿,484,8,中竹 和也,11
1371,85,2021-04-04,大阪杯,4歳以上,オープン,国際指定,定量,2000メートル芝右,7,3,643.0,3,アーデントリー,5,57.0,和田 竜二,460,4,川村 禎彦,12
1372,85,2021-04-04,大阪杯,4歳以上,オープン,国際指定,定量,2000メートル芝右,8,4,644.0,4,ブラヴァス,5,57.0,三浦 皇成,488,-4,友道 康夫,10
1373,85,2021-04-04,大阪杯,4歳以上,オープン,国際指定,定量,2000メートル芝右,9,8,645.0,13,アドマイヤビルゴ,4,57.0,岩田 望来,428,0,友道 康夫,7
1374,85,2021-04-04,大阪杯,4歳以上,オープン,国際指定,定量,2000メートル芝右,10,4,32.0,5,ペルシアンナイト,7,57.0,幸 英明,498,-2,池江 泰寿,9
1375,85,2021-04-04,大阪杯,4歳以上,オープン,国際指定,定量,2000メートル芝右,11,6,102.0,9,クレッシェンドラヴ,7,57.0,内田 博幸,498,-2,林 徹,8
1376,85,2021-04-04,大阪杯,4歳以上,オープン,国際指定,定量,2000メートル芝右,12,5,30.0,6,ワグネリアン,6,57.0,吉田 隼人,472,0,友道 康夫,5
1377,85,2021-04-04,大阪杯,4歳以上,オープン,国際指定,定量,2000メートル芝右,13,7,264.0,11,ハッピーグリン,6,57.0,団野 大成,466,-6,森 秀行,13
1378,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,1,2,279.0,4,ソダシ,3,55.0,吉田 隼人,472,0,須貝 尚介,2
1379,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,2,8,282.0,18,サトノレイナス,3,55.0,C.ルメール,474,0,国枝 栄,1
1380,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,3,1,40.0,2,ファインルージュ,3,55.0,福永 祐一,488,-4,木村 哲也,8
1381,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,4,3,118.0,5,アカイトリノムスメ,3,55.0,横山 武史,444,-6,国枝 栄,4
1382,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,5,5,603.0,10,アールドヴィーヴル,3,55.0,M.デムーロ,422,-6,今野 貞一,5
1383,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,6,4,605.0,7,ククナ,3,55.0,藤岡 佑介,446,-6,栗田 徹,9
1384,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,7,3,646.0,6,ストゥーティ,3,55.0,岩田 康誠,422,0,奥村 豊,14
1385,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,8,5,612.0,9,エンスージアズム,3,55.0,岩田 望来,418,2,安田 翔伍,15
1386,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,9,8,622.0,17,ホウオウイクセル,3,55.0,丸田 恭介,412,-2,高柳 瑞樹,16
1387,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,10,7,647.0,14,ミニーアイル,3,55.0,藤岡 康太,468,-12,武 幸四郎,17
1388,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,11,6,648.0,11,ジネストラ,3,55.0,北村 宏司,442,2,鹿戸 雄一,12
1389,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,12,1,611.0,1,ストライプ,3,55.0,田辺 裕信,502,-12,尾形 和幸,13
1390,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,13,7,649.0,13,エリザベスタワー,3,55.0,川田 将雅,508,2,高野 友和,6
1391,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,14,2,650.0,3,ブルーバード,3,55.0,柴田 大知,428,-2,高橋 祥泰,18
1392,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,15,8,36.0,16,ソングライン,3,55.0,池添 謙一,478,-2,林 徹,7
1393,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,16,7,297.0,15,シゲルピンクルビー,3,55.0,和田 竜二,462,-2,渡辺 薫彦,10
1394,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,17,6,285.0,12,ヨカヨカ,3,55.0,幸 英明,456,-2,谷 潔,11
1395,86,2021-04-11,桜花賞,3歳,オープン,国際牝指定,定量,1600メートル芝右 外,18,4,284.0,8,メイケイエール,3,55.0,横山 典弘,458,-4,武 英智,3
1396,87,2019-02-17,フェブラリーステークス,サラ系4歳以上,オープン,国際指定,定量,1600メートルダート左,1,4,66.0,6,インティ,5,57.0,武 豊,514,0,野中 賢二,1
1397,87,2019-02-17,フェブラリーステークス,サラ系4歳以上,オープン,国際指定,定量,1600メートルダート左,2,3,65.0,3,ゴールドドリーム,6,57.0,C.ルメール,528,14,平田 修,2
1398,87,2019-02-17,フェブラリーステークス,サラ系4歳以上,オープン,国際指定,定量,1600メートルダート左,3,2,651.0,2,ユラノト,5,57.0,福永 祐一,508,2,松田 国英,8
1399,87,2019-02-17,フェブラリーステークス,サラ系4歳以上,オープン,国際指定,定量,1600メートルダート左,4,5,,8,,7,57.0,和田 竜二,518,-4,石坂 正,9
1400,87,2019-02-17,フェブラリーステークス,サラ系4歳以上,オープン,国際指定,定量,1600メートルダート左,5,7,652.0,11,コパノキッキング,4,57.0,藤田 菜七子,478,0,村山 明,4
